Timestamp,PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
2023-12-18 05:45:00,2.1333333333333333,2.4,,2.4,2.4,,20.266666666666666,22.8,22.8,22.8,22.8,0.0,85.74666666666667,,23.0,,0.0,0.0
2023-12-18 06:00:00,2.0,2.1333333333333333,,2.1333333333333333,2.1333333333333333,,19.066666666666666,21.4,21.4,21.4,21.4,0.0,85.8,,23.0,,0.0,0.0
2023-12-18 06:15:00,2.4,2.8,,2.8,2.8,,21.066666666666666,23.733333333333334,23.733333333333334,23.733333333333334,23.733333333333334,0.0,86.27333333333333,,23.0,,0.5333333333333333,0.0
2023-12-18 06:30:00,3.0,3.0,,3.0,3.0,,23.933333333333334,26.866666666666667,26.933333333333334,26.933333333333334,26.933333333333334,0.0,86.03999999999999,,23.0,,0.0,0.0
2023-12-18 06:45:00,3.2666666666666666,3.466666666666667,,3.466666666666667,3.466666666666667,,28.066666666666666,31.533333333333335,31.733333333333334,31.733333333333334,31.8,0.0,86.04666666666667,,23.133333333333333,,0.8,0.0
2023-12-18 07:00:00,3.6,3.933333333333333,,3.933333333333333,3.933333333333333,,30.8,34.53333333333333,34.53333333333333,34.6,34.6,0.0,86.37333333333335,,23.866666666666667,,0.0,0.0
2023-12-18 07:15:00,4.0,4.066666666666666,,4.066666666666666,4.066666666666666,,32.8,36.86666666666667,36.86666666666667,36.86666666666667,36.86666666666667,0.0,86.2,,24.0,,0.0,0.0
2023-12-18 07:30:00,3.933333333333333,3.933333333333333,,3.933333333333333,3.933333333333333,,33.13333333333333,37.13333333333333,37.13333333333333,37.13333333333333,37.13333333333333,0.0,86.2,,24.0,,0.0,0.0
2023-12-18 07:45:00,18.866666666666667,19.933333333333334,,19.933333333333334,19.933333333333334,,164.8,184.6,184.86666666666667,185.06666666666666,185.13333333333333,0.0,86.4,,24.0,,0.0,0.0
2023-12-18 08:00:00,26.2,27.8,,27.8,27.8,,228.46666666666667,256.06666666666666,256.46666666666664,256.53333333333336,256.53333333333336,0.0,86.44666666666667,,24.0,,0.0,0.0
2023-12-18 08:15:00,14.266666666666667,15.133333333333333,,15.133333333333333,15.133333333333333,,124.13333333333334,138.86666666666667,139.33333333333334,139.53333333333333,139.53333333333333,0.0,86.5,,24.0,,0.0,0.0
2023-12-18 08:30:00,8.4,8.866666666666667,,8.866666666666667,8.866666666666667,,72.06666666666666,80.66666666666667,80.86666666666666,80.93333333333334,80.93333333333334,0.0,86.5,,24.0,,0.0,0.0
2023-12-18 08:45:00,5.0,5.133333333333334,,5.133333333333334,5.133333333333334,,42.13333333333333,47.06666666666667,47.13333333333333,47.13333333333333,47.2,0.0,86.40666666666668,,24.0,,0.0,0.0
2023-12-18 09:00:00,4.0,4.0,,4.0,4.0,,32.666666666666664,36.6,36.8,36.8,36.8,0.0,86.4,,24.0,,0.0,0.0
2023-12-18 09:15:00,3.1333333333333333,3.2666666666666666,,3.2666666666666666,3.2666666666666666,,28.2,31.6,31.666666666666668,31.666666666666668,31.666666666666668,0.0,86.4,,24.0,,0.0,0.0
2023-12-18 09:30:00,3.066666666666667,3.2666666666666666,,3.2666666666666666,3.2666666666666666,,27.733333333333334,31.066666666666666,31.066666666666666,31.066666666666666,31.133333333333333,0.0,86.4,,24.0,,0.0,0.0
2023-12-18 09:45:00,3.0,3.2666666666666666,,3.3333333333333335,3.3333333333333335,,27.933333333333334,31.4,31.4,31.4,31.4,0.0,86.4,,24.0,,0.0,0.0
2023-12-18 10:00:00,3.3333333333333335,3.6,,3.6,3.6,,30.0,33.46666666666667,33.6,33.6,33.6,0.0,86.4,,24.0,,0.0,0.0
2023-12-18 10:15:00,3.933333333333333,4.0,,4.0,4.0,,32.666666666666664,36.46666666666667,36.6,36.6,36.6,0.0,86.4,,24.0,,0.0,0.0
2023-12-18 10:30:00,3.8666666666666667,3.933333333333333,,3.933333333333333,3.933333333333333,,31.8,35.6,35.6,35.6,35.6,0.0,86.4,,24.866666666666667,,0.0,0.0
2023-12-18 10:45:00,4.4,4.666666666666667,,4.666666666666667,4.666666666666667,,37.666666666666664,42.4,42.46666666666667,42.53333333333333,42.53333333333333,0.0,86.4,,25.0,,0.0,0.0
2023-12-18 11:00:00,5.066666666666666,5.4,,5.466666666666667,5.466666666666667,,44.733333333333334,50.266666666666666,50.4,50.46666666666667,50.46666666666667,0.0,86.4,,25.0,,0.0,0.0
2023-12-18 11:15:00,5.666666666666667,6.066666666666666,,6.066666666666666,6.066666666666666,,48.86666666666667,54.86666666666667,54.93333333333333,55.0,55.0,0.0,86.4,,25.0,,0.0,0.0
2023-12-18 11:30:00,5.933333333333334,6.2,,6.266666666666667,6.266666666666667,,51.6,57.86666666666667,58.0,58.06666666666667,58.06666666666667,0.0,86.4,,25.0,,0.0,0.0
2023-12-18 11:45:00,6.2,6.666666666666667,,6.666666666666667,6.666666666666667,,54.2,60.8,61.06666666666667,61.13333333333333,61.13333333333333,0.0,86.4,,25.0,,0.26666666666666666,0.0
2023-12-18 12:00:00,6.0,6.666666666666667,,6.666666666666667,6.666666666666667,,53.733333333333334,60.266666666666666,60.333333333333336,60.333333333333336,60.46666666666667,0.0,86.4,,25.0,,0.0,0.0
2023-12-18 12:15:00,6.133333333333334,6.8,,6.8,6.8,,54.53333333333333,61.266666666666666,61.4,61.46666666666667,61.53333333333333,0.0,86.4,,25.0,,0.0,0.0
2023-12-18 12:30:00,6.466666666666667,6.866666666666666,,6.866666666666666,6.866666666666666,,56.0,62.733333333333334,62.93333333333333,63.0,63.06666666666667,0.0,86.4,,25.0,,0.0,0.0
2023-12-18 12:45:00,6.266666666666667,6.866666666666666,,6.866666666666666,6.866666666666666,,55.333333333333336,62.0,62.2,62.2,62.2,0.0,86.4,,25.0,,0.0,0.0
2023-12-18 13:00:00,6.2,6.866666666666666,,6.866666666666666,6.866666666666666,,55.13333333333333,61.8,61.93333333333333,61.93333333333333,62.0,0.0,86.4,,25.0,,0.0,0.0
2023-12-18 13:15:00,5.266666666666667,5.6,,5.6,5.6,,45.733333333333334,51.13333333333333,51.46666666666667,51.46666666666667,51.53333333333333,0.0,86.37333333333335,,25.0,,0.0,0.0
2023-12-18 13:30:00,4.4,4.8,,4.8,4.8,,38.46666666666667,43.0,43.2,43.2,43.2,0.0,86.14666666666668,,25.0,,0.0,0.0
2023-12-18 13:45:00,4.066666666666666,4.133333333333334,,4.133333333333334,4.133333333333334,,35.266666666666666,39.666666666666664,39.733333333333334,39.733333333333334,39.733333333333334,0.0,85.93333333333334,,25.0,,0.0,0.0
2023-12-18 14:00:00,4.0,4.066666666666666,,4.066666666666666,4.066666666666666,,33.6,37.86666666666667,37.86666666666667,37.86666666666667,37.86666666666667,0.0,85.8,,25.0,,0.0,0.0
2023-12-18 14:15:00,3.933333333333333,4.066666666666666,,4.066666666666666,4.066666666666666,,32.93333333333333,36.93333333333333,37.06666666666667,37.06666666666667,37.06666666666667,0.0,85.67999999999999,,25.0,,0.0,0.0
2023-12-18 14:30:00,4.0,4.066666666666666,,4.066666666666666,4.066666666666666,,33.06666666666667,37.06666666666667,37.13333333333333,37.2,37.2,0.0,85.6,,25.0,,0.0,0.0
2023-12-18 14:45:00,3.933333333333333,4.0,,4.0,4.0,,32.266666666666666,36.2,36.333333333333336,36.333333333333336,36.4,0.0,85.6,,25.0,,0.0,0.0
2023-12-18 15:00:00,3.7333333333333334,4.0,,4.0,4.0,,31.6,35.6,35.6,35.6,35.6,0.0,85.52666666666667,,25.0,,0.0,0.0
2023-12-18 15:15:00,3.8,3.933333333333333,,3.933333333333333,3.933333333333333,,31.6,35.666666666666664,35.733333333333334,35.733333333333334,35.733333333333334,0.0,85.5,,25.0,,0.0,0.0
2023-12-18 15:30:00,3.7333333333333334,3.933333333333333,,4.0,4.0,,31.133333333333333,34.86666666666667,34.86666666666667,34.86666666666667,34.86666666666667,0.0,85.5,,25.0,,0.0,0.0
2023-12-18 15:45:00,3.8666666666666667,4.0,,4.0,4.0,,32.06666666666667,35.8,35.86666666666667,35.93333333333333,35.93333333333333,0.0,85.5,,25.0,,0.0,0.0
2023-12-18 16:00:00,3.4,3.933333333333333,,3.933333333333333,3.933333333333333,,30.6,34.46666666666667,34.6,34.6,34.6,0.0,85.5,,25.0,,0.0,0.0
2023-12-18 16:15:00,3.3333333333333335,3.7333333333333334,,3.7333333333333334,3.7333333333333334,,29.533333333333335,33.266666666666666,33.266666666666666,33.266666666666666,33.266666666666666,0.0,85.35333333333332,,25.0,,0.0,0.0
2023-12-18 16:30:00,3.2,3.466666666666667,,3.466666666666667,3.466666666666667,,28.933333333333334,32.4,32.46666666666667,32.46666666666667,32.46666666666667,0.0,85.42,,25.0,,0.0,0.0
2023-12-18 16:45:00,3.1333333333333333,3.3333333333333335,,3.3333333333333335,3.3333333333333335,,28.4,31.733333333333334,31.8,31.8,31.8,0.0,85.36666666666666,,25.0,,0.0,0.0
2023-12-18 17:00:00,3.0,3.2666666666666666,,3.2666666666666666,3.2666666666666666,,27.933333333333334,31.4,31.4,31.4,31.4,0.0,85.3,,25.0,,0.0,0.0
2023-12-18 17:15:00,3.4,3.6666666666666665,,3.6666666666666665,3.6666666666666665,,30.333333333333332,33.86666666666667,33.86666666666667,33.86666666666667,33.86666666666667,0.0,85.3,,25.0,,0.0,0.0
2023-12-18 17:30:00,3.3333333333333335,3.933333333333333,,3.933333333333333,4.0,,30.0,33.666666666666664,33.666666666666664,33.666666666666664,33.733333333333334,0.0,85.27333333333333,,25.0,,0.0,0.0
2023-12-18 17:45:00,3.3333333333333335,3.6666666666666665,,3.6666666666666665,3.6666666666666665,,29.6,33.2,33.266666666666666,33.266666666666666,33.266666666666666,0.0,85.1,,25.0,,0.0,0.0
2023-12-18 18:00:00,3.533333333333333,3.933333333333333,,3.933333333333333,3.933333333333333,,30.666666666666668,34.6,34.6,34.6,34.6,0.0,85.1,,25.0,,0.0,0.0
2023-12-18 18:15:00,3.533333333333333,3.933333333333333,,3.933333333333333,3.933333333333333,,31.133333333333333,35.0,35.2,35.2,35.2,0.0,85.14,,25.0,,0.0,0.0
2023-12-18 18:30:00,3.7333333333333334,3.933333333333333,,3.933333333333333,3.933333333333333,,30.866666666666667,34.666666666666664,34.8,34.8,34.8,0.0,85.3,,25.133333333333333,,0.0,0.0
2023-12-18 18:45:00,3.0,3.4,,3.533333333333333,3.533333333333333,,28.8,32.2,32.2,32.2,32.2,0.0,85.24666666666667,,25.866666666666667,,0.0,0.0
2023-12-18 19:00:00,3.1333333333333333,3.6666666666666665,,3.6666666666666665,3.6666666666666665,,29.133333333333333,32.6,32.733333333333334,32.8,32.8,0.0,85.15333333333334,,26.0,,0.0,0.0
2023-12-18 19:15:00,3.0,3.4,,3.4,3.4,,28.4,31.933333333333334,31.933333333333334,32.0,32.0,0.0,85.15333333333334,,26.0,,0.0,0.0
2023-12-18 19:30:00,3.066666666666667,3.2666666666666666,,3.2666666666666666,3.2666666666666666,,27.933333333333334,31.4,31.4,31.4,31.4,0.0,85.1,,26.0,,0.0,0.0
2023-12-18 19:45:00,3.0,3.1333333333333333,,3.1333333333333333,3.1333333333333333,,27.066666666666666,30.466666666666665,30.466666666666665,30.466666666666665,30.466666666666665,0.0,85.25999999999999,,25.933333333333334,,0.0,1.0666666666666667
2023-12-18 20:00:00,3.0,3.066666666666667,,3.1333333333333333,3.1333333333333333,,26.933333333333334,30.333333333333332,30.333333333333332,30.333333333333332,30.333333333333332,0.0,88.02666666666667,,25.0,,0.0,4.0
2023-12-18 20:15:00,3.0,3.0,,3.0,3.0,,26.133333333333333,29.266666666666666,29.4,29.4,29.4,0.0,89.4,,25.0,,0.0,4.0
2023-12-18 20:30:00,3.0,3.2666666666666666,,3.2666666666666666,3.2666666666666666,,27.866666666666667,31.066666666666666,31.133333333333333,31.133333333333333,31.133333333333333,0.0,89.88000000000001,,25.0,,0.0,4.0
2023-12-18 20:45:00,3.066666666666667,3.2666666666666666,,3.2666666666666666,3.2666666666666666,,27.466666666666665,30.866666666666667,30.933333333333334,30.933333333333334,30.933333333333334,0.0,90.0,,25.0,,0.0,4.0
2023-12-18 21:00:00,3.0,3.1333333333333333,,3.1333333333333333,3.1333333333333333,,26.8,29.933333333333334,29.933333333333334,29.933333333333334,29.933333333333334,0.0,90.0,,25.0,,0.0,4.0
2023-12-18 21:15:00,3.0,3.066666666666667,,3.066666666666667,3.066666666666667,,25.6,28.666666666666668,28.8,28.8,28.8,0.0,90.02666666666667,,25.0,,0.0,4.0
