timestamp,system status,temperature,relative humidity,temperature/relative humidity status,barometric pressure,barometric pressure status,pm1,pm2.5,pm4,pm10,pm status,co2,co2 status,etoh,tvoc,voc status
2023-12-18 03:45:00,0.0,25.6,8.0,0.0,29.24,0.0,1.2,1.2666666666666666,1.2666666666666666,1.3333333333333333,0.0,382.93333333333334,0.0,2030.2666666666667,3.816733333333333,0.0
2023-12-18 04:00:00,0.0,25.69333333333333,8.0,0.0,29.238,0.0,1.0,1.1333333333333333,1.1333333333333333,1.1333333333333333,0.0,378.26666666666665,0.0,2329.266666666667,4.3792,0.0
2023-12-18 04:15:00,0.0,25.7,8.0,0.0,29.23,0.0,1.0,1.0,1.0,1.0,0.0,379.4,0.0,2464.5333333333333,4.633466666666666,0.0
2023-12-18 04:30:00,0.0,25.7,8.0,0.0,29.23,0.0,1.0666666666666667,1.4,1.4666666666666666,1.4666666666666666,0.0,378.73333333333335,0.0,2756.8,5.182733333333333,0.0
2023-12-18 04:45:00,0.0,25.779999999999998,8.0,0.0,29.221999999999998,0.0,2.0,2.066666666666667,2.066666666666667,2.066666666666667,0.0,376.93333333333334,0.0,3092.6666666666665,5.813933333333334,0.0
2023-12-18 05:00:00,0.0,25.8,8.0,0.0,29.219999999999995,0.0,2.0,2.3333333333333335,2.3333333333333335,2.4,0.0,379.1333333333333,0.0,3346.5333333333333,6.291266666666667,0.0
2023-12-18 05:15:00,0.0,25.8,8.0,0.0,29.216,0.0,2.0,2.3333333333333335,2.4,2.466666666666667,0.0,377.26666666666665,0.0,3360.6666666666665,6.318066666666667,0.0
2023-12-18 05:30:00,0.0,25.8,8.533333333333333,0.0,29.208666666666666,0.0,2.0,2.066666666666667,2.066666666666667,2.066666666666667,0.0,375.6666666666667,0.0,3425.6666666666665,6.440466666666667,0.0
2023-12-18 05:45:00,0.0,25.8,9.0,0.0,29.2,0.0,2.0,2.0,2.0,2.0,0.0,377.06666666666666,0.0,3798.4666666666667,7.141266666666667,0.0
2023-12-18 06:00:00,0.0,25.853333333333335,9.0,0.0,29.192,0.0,1.8666666666666667,2.0,2.0,2.0,0.0,376.8666666666667,0.0,3933.6666666666665,7.395066666666667,0.0
2023-12-18 06:15:00,0.8,25.87333333333333,9.0,0.0,29.19,0.0,2.0,2.0,2.0,2.0,0.0,376.3333333333333,0.0,3761.0,7.0708,0.0
2023-12-18 06:30:00,0.0,25.87333333333333,9.0,0.0,29.18,0.0,2.0,2.466666666666667,2.466666666666667,2.466666666666667,0.0,374.2,0.0,3509.866666666667,6.5986,0.0
2023-12-18 06:45:00,0.0,25.849999999999998,9.0,0.0,29.173333333333336,0.0,2.5,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.0,384.0,0.0,4256.833333333333,8.002666666666666,0.0
2023-12-18 07:00:00,,,,,,,,,,,,,,,,
2023-12-18 07:15:00,,,,,,,,,,,,,,,,
2023-12-18 07:30:00,4.0,25.1,11.0,0.0,29.16,0.0,3.5,4.0,4.0,4.0,0.0,445.0,0.0,0.0,0.0,0.0
2023-12-18 07:45:00,4.0,25.42,10.733333333333333,0.0,29.156,0.0,13.8,14.6,14.666666666666666,14.666666666666666,0.0,443.0,0.0,76.66666666666667,0.14406666666666668,0.0
2023-12-18 08:00:00,4.0,25.853333333333335,10.0,0.0,29.15,0.0,20.4,21.666666666666668,21.666666666666668,21.666666666666668,0.0,430.6666666666667,0.0,313.8,0.5896,0.0
2023-12-18 08:15:00,4.0,26.046666666666667,10.0,0.0,29.148666666666664,0.0,10.533333333333333,11.066666666666666,11.066666666666666,11.066666666666666,0.0,430.06666666666666,0.0,264.8,0.49793333333333334,0.0
2023-12-18 08:30:00,4.0,26.1,10.0,0.0,29.14,0.0,5.733333333333333,6.133333333333334,6.133333333333334,6.133333333333334,0.0,427.8666666666667,0.0,183.53333333333333,0.34493333333333337,0.0
2023-12-18 08:45:00,4.0,26.1,10.0,0.0,29.14,0.0,3.6,3.7333333333333334,3.7333333333333334,3.7333333333333334,0.0,412.6666666666667,0.0,94.66666666666667,0.17779999999999999,0.0
2023-12-18 09:00:00,4.0,26.1,10.0,0.0,29.136000000000003,0.0,3.0,3.0,3.0,3.0,0.0,403.6,0.0,65.06666666666666,0.12213333333333334,0.0
2023-12-18 09:15:00,4.0,26.1,10.0,0.0,29.13,0.0,2.533333333333333,2.8666666666666667,2.8666666666666667,2.8666666666666667,0.0,401.46666666666664,0.0,51.86666666666667,0.09746666666666666,0.0
2023-12-18 09:30:00,4.0,26.146666666666665,10.0,0.0,29.137999999999998,0.0,2.3333333333333335,2.466666666666667,2.466666666666667,2.466666666666667,0.0,394.2,0.0,41.0,0.07713333333333333,0.0
2023-12-18 09:45:00,4.0,26.2,10.533333333333333,0.0,29.13,0.0,2.6,2.8666666666666667,2.8666666666666667,2.8666666666666667,0.0,393.6666666666667,0.0,35.333333333333336,0.06653333333333333,0.0
2023-12-18 10:00:00,4.0,26.2,11.0,0.0,29.13,0.0,2.8666666666666667,2.933333333333333,2.933333333333333,2.933333333333333,0.0,391.26666666666665,0.0,29.533333333333335,0.0554,0.0
2023-12-18 10:15:00,4.0,26.2,11.0,0.0,29.123333333333335,0.0,3.0,3.0,3.0,3.0,0.0,395.3333333333333,0.0,23.2,0.04373333333333333,0.0
2023-12-18 10:30:00,4.0,26.2,11.0,0.0,29.11733333333333,0.0,3.0,3.0,3.0,3.0,0.0,393.1333333333333,0.0,19.533333333333335,0.036533333333333334,0.0
2023-12-18 10:45:00,4.0,26.2,11.0,0.0,29.11,0.0,3.466666666666667,3.7333333333333334,3.8,3.8,0.0,390.8,0.0,17.0,0.03206666666666667,0.0
2023-12-18 11:00:00,4.0,26.2,11.0,0.0,29.104,0.0,4.0,4.266666666666667,4.266666666666667,4.266666666666667,0.0,391.46666666666664,0.0,25.466666666666665,0.047799999999999995,0.0
2023-12-18 11:15:00,4.0,26.2,11.0,0.0,29.1,0.0,4.533333333333333,4.866666666666666,4.866666666666666,4.933333333333334,0.0,389.73333333333335,0.0,34.86666666666667,0.06580000000000001,0.0
2023-12-18 11:30:00,4.0,26.2,11.0,0.0,29.096,0.0,4.933333333333334,5.0,5.0,5.0,0.0,390.06666666666666,0.0,28.6,0.05366666666666666,0.0
2023-12-18 11:45:00,4.0,26.2,11.0,0.0,29.096,0.0,4.933333333333334,5.133333333333334,5.266666666666667,5.266666666666667,0.0,392.93333333333334,0.0,17.066666666666666,0.03233333333333333,0.0
2023-12-18 12:00:00,4.0,26.2,11.0,0.0,29.09,0.0,5.0,5.4,5.466666666666667,5.466666666666667,0.0,389.26666666666665,0.0,12.933333333333334,0.024066666666666667,0.0
2023-12-18 12:15:00,4.0,26.2,11.0,0.0,29.086666666666666,0.0,5.0,5.266666666666667,5.266666666666667,5.266666666666667,0.0,385.06666666666666,0.0,11.2,0.021066666666666668,0.0
2023-12-18 12:30:00,4.0,26.2,11.0,0.0,29.08,0.0,5.0,5.333333333333333,5.333333333333333,5.4,0.0,388.0,0.0,9.6,0.0178,0.0
2023-12-18 12:45:00,4.0,26.2,11.0,0.0,29.073333333333334,0.0,5.066666666666666,5.4,5.466666666666667,5.466666666666667,0.0,390.26666666666665,0.0,6.0,0.012733333333333334,0.0
2023-12-18 13:00:00,4.0,26.2,11.0,0.0,29.065333333333335,0.0,4.866666666666666,5.333333333333333,5.333333333333333,5.333333333333333,0.0,387.3333333333333,0.0,4.733333333333333,0.010733333333333334,0.0
2023-12-18 13:15:00,4.0,26.146666666666665,11.0,0.0,29.06,0.0,4.133333333333334,4.333333333333333,4.333333333333333,4.4,0.0,388.2,0.0,17.933333333333334,0.033800000000000004,0.0
2023-12-18 13:30:00,4.0,26.046666666666667,11.0,0.0,29.053333333333335,0.0,3.533333333333333,3.8,3.8,3.8666666666666667,0.0,392.6,0.0,21.466666666666665,0.040466666666666665,0.0
2023-12-18 13:45:00,4.0,25.993333333333332,11.0,0.0,29.04733333333333,0.0,3.0,3.066666666666667,3.066666666666667,3.066666666666667,0.0,391.4,0.0,22.866666666666667,0.04286666666666667,0.0
2023-12-18 14:00:00,4.0,25.9,11.0,0.0,29.04,0.0,3.0,3.0,3.0,3.0,0.0,392.6666666666667,0.0,18.933333333333334,0.03553333333333333,0.0
2023-12-18 14:15:00,4.0,25.886666666666663,11.0,0.0,29.04,0.0,3.0,3.066666666666667,3.1333333333333333,3.1333333333333333,0.0,391.8,0.0,16.266666666666666,0.030533333333333336,0.0
2023-12-18 14:30:00,4.0,25.8,11.0,0.0,29.03533333333333,0.0,3.0,3.0,3.0,3.0,0.0,388.1333333333333,0.0,13.333333333333334,0.024866666666666665,0.0
2023-12-18 14:45:00,4.0,25.8,11.0,0.0,29.030000000000005,0.0,3.0,3.0,3.0,3.0,0.0,388.8666666666667,0.0,12.0,0.02266666666666667,0.0
