Timestamp,PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
2023-12-22 09:30:00,6.066666666666666,6.533333333333333,,6.533333333333333,6.533333333333333,,54.93333333333333,63.06666666666667,63.06666666666667,63.06666666666667,63.06666666666667,0.0,84.2,,14.0,,0.0,0.0
2023-12-22 09:45:00,6.133333333333334,6.533333333333333,,6.533333333333333,6.533333333333333,,54.86666666666667,62.93333333333333,63.13333333333333,63.333333333333336,63.333333333333336,0.0,84.0,,14.0,,0.0,0.0
2023-12-22 10:00:00,4.6,4.933333333333334,,4.933333333333334,4.933333333333334,,41.733333333333334,47.86666666666667,48.06666666666667,48.06666666666667,48.06666666666667,0.0,84.0,,14.0,,0.0,0.0
2023-12-22 10:15:00,3.466666666666667,3.8,,3.8,3.8,,31.8,36.6,36.666666666666664,36.666666666666664,36.666666666666664,0.0,83.94666666666667,,14.0,,0.0,0.0
2023-12-22 10:30:00,3.1333333333333333,3.3333333333333335,,3.3333333333333335,3.3333333333333335,,29.6,33.86666666666667,34.0,34.0,34.0,0.0,83.83999999999999,,13.466666666666667,,0.0,0.0
2023-12-22 10:45:00,3.466666666666667,3.8,,3.8,3.8,,31.133333333333333,35.53333333333333,35.666666666666664,35.666666666666664,35.666666666666664,0.0,83.8,,13.0,,0.0,0.0
2023-12-22 11:00:00,2.8666666666666667,2.8666666666666667,,2.8666666666666667,2.8666666666666667,,24.666666666666668,28.4,28.466666666666665,28.466666666666665,28.466666666666665,0.0,83.8,,13.0,,0.0,0.0
2023-12-22 11:15:00,2.0,2.066666666666667,,2.066666666666667,2.066666666666667,,19.666666666666668,22.466666666666665,22.533333333333335,22.533333333333335,22.533333333333335,0.0,83.8,,13.0,,0.0,0.0
2023-12-22 11:30:00,2.0,2.0,,2.0,2.0,,17.6,20.133333333333333,20.2,20.266666666666666,20.266666666666666,0.0,83.8,,13.0,,0.0,0.0
2023-12-22 11:45:00,1.9333333333333333,2.0,,2.0,2.0,,15.2,17.466666666666665,17.533333333333335,17.533333333333335,17.533333333333335,0.0,83.8,,13.0,,0.0,0.0
