timestamp,pm1,pm2.5,pm4,pm10,co2,tvoc
2023-12-18 00:00:00,1.15,1.14,1.13,1.13,388.53923076923076,0.0
2023-12-18 00:15:00,1.15,1.14,1.13,1.13,388.3786666666667,0.0
2023-12-18 00:30:00,1.15,1.14,1.2053333333333334,1.2053333333333334,391.88,0.0
2023-12-18 00:45:00,1.15,1.14,1.13,1.13,389.59066666666666,0.0
2023-12-18 01:00:00,1.15,1.14,1.13,1.13,389.1193333333333,0.0
2023-12-18 01:15:00,1.15,1.14,1.13,1.13,389.99466666666666,0.0
2023-12-18 01:30:00,1.15,1.14,1.13,1.13,392.688,0.0
2023-12-18 01:45:00,1.15,1.14,1.13,1.13,391.74533333333335,0.0
2023-12-18 02:00:00,1.15,1.14,1.13,1.13,388.5133333333334,0.0
2023-12-18 02:15:00,1.2266666666666668,1.3679999999999999,1.3559999999999999,1.3559999999999999,393.092,0.0
2023-12-18 02:30:00,1.8399999999999999,2.28,2.26,2.26,391.274,0.0
2023-12-18 02:45:00,2.3,2.28,2.26,2.26,392.284,0.0
2023-12-18 03:00:00,2.3,2.28,2.26,2.26,388.24399999999997,0.0
2023-12-18 03:15:00,1.7633333333333334,2.052,2.034,2.034,391.274,0.0
2023-12-18 03:30:00,1.2266666666666668,1.2919999999999998,1.3559999999999999,1.5819999999999999,389.86,0.0
2023-12-18 03:45:00,1.15,1.14,1.13,1.13,389.32133333333326,0.0006526666666666369
2023-12-18 04:00:00,1.15,1.14,1.13,1.13,389.18666666666667,0.0007120000000000001
2023-12-18 04:15:00,1.15,1.14,1.13,1.13,387.84000000000003,0.005755333333333274
2023-12-18 04:30:00,1.15,1.14,1.13,1.13,387.032,0.020292
2023-12-18 04:45:00,1.6866666666666663,1.9,1.9586666666666666,2.034,382.992,0.02895466666666664
2023-12-18 05:00:00,2.3,2.28,2.26,2.26,384.002,0.04058399999999991
2023-12-18 05:15:00,2.3,2.28,2.26,2.26,382.8573333333333,0.053696666666666636
2023-12-18 05:30:00,1.8399999999999999,1.976,2.1093333333333333,2.1093333333333333,379.154,0.05654466666666664
2023-12-18 05:45:00,1.3033333333333332,1.8239999999999998,1.9586666666666666,1.9586666666666666,380.77,0.050730000000000004
2023-12-18 06:00:00,1.38,1.4439999999999997,1.5819999999999999,1.5819999999999999,384.5406666666667,0.038507333333333275
2023-12-18 06:15:00,1.5333333333333332,2.052,2.034,2.034,386.83,0.030912666666666633
2023-12-18 06:30:00,2.3,2.28,2.26,2.26,382.92466666666667,0.020707333333333272
2023-12-18 06:45:00,2.3,2.28,2.26,2.26,413.292,0.1041299999999999
2023-12-18 07:00:00,,,,,,
2023-12-18 07:15:00,,,,,,
2023-12-18 07:30:00,2.3,2.28,2.8249999999999997,3.3899999999999997,455.005,0.0
2023-12-18 07:45:00,13.416666666666664,14.212000000000002,14.162666666666663,14.162666666666663,447.228,0.020351333333333277
2023-12-18 08:00:00,14.41333333333333,15.047999999999998,14.991333333333333,14.991333333333333,443.72666666666663,0.0
2023-12-18 08:15:00,6.976666666666666,7.219999999999999,7.156666666666665,7.156666666666665,427.028,0.009434
2023-12-18 08:30:00,3.603333333333333,3.7239999999999998,3.691333333333333,3.691333333333333,418.6786666666667,0.007298000000000001
2023-12-18 08:45:00,2.3,2.356,2.3353333333333333,2.3353333333333333,412.41666666666663,0.0
2023-12-18 09:00:00,1.9933333333333332,2.2039999999999993,2.184666666666666,2.184666666666666,403.46133333333324,0.001898666666666637
2023-12-18 09:15:00,1.6866666666666663,2.052,2.1093333333333333,2.1093333333333333,400.56600000000003,0.006408
2023-12-18 09:30:00,1.5333333333333332,1.8239999999999998,1.8833333333333333,1.8833333333333333,395.04466666666667,0.007950666666666637
2023-12-18 09:45:00,1.8399999999999999,2.1279999999999997,2.1093333333333333,2.1093333333333333,394.2366666666667,0.019283333333333274
2023-12-18 10:00:00,1.9166666666666665,1.976,1.9586666666666666,1.9586666666666666,396.05466666666666,0.016198
2023-12-18 10:15:00,2.3,2.28,2.26,2.26,397.6706666666667,0.020588666666666637
2023-12-18 10:30:00,2.3,2.28,2.26,2.26,390.3986666666667,0.021656666666666637
2023-12-18 10:45:00,2.376666666666667,2.508,2.4859999999999998,2.4859999999999998,392.6206666666667,0.018808666666666637
2023-12-18 11:00:00,2.8366666666666664,3.1919999999999997,3.1639999999999997,3.314666666666666,393.4286666666667,0.03198066666666664
2023-12-18 11:15:00,3.2966666666666664,3.42,3.3899999999999997,3.3899999999999997,393.4286666666667,0.036549333333333274
2023-12-18 11:30:00,3.4499999999999997,3.42,3.3899999999999997,3.3899999999999997,392.95733333333334,0.03304866666666664
2023-12-18 11:45:00,3.4499999999999997,3.5719999999999996,3.540666666666666,3.540666666666666,391.88,0.022665333333333273
2023-12-18 12:00:00,3.526666666666667,3.7239999999999998,3.992666666666666,3.992666666666666,396.526,0.019342666666666637
2023-12-18 12:15:00,3.6799999999999997,3.952,3.992666666666666,3.992666666666666,391.94733333333335,0.023436666666666637
2023-12-18 12:30:00,3.526666666666667,3.952,3.917333333333333,3.917333333333333,392.35133333333323,0.027946
2023-12-18 12:45:00,3.6799999999999997,4.332,4.369333333333332,4.444666666666666,391.74533333333335,0.024208
2023-12-18 13:00:00,3.6799999999999997,4.104,4.068,4.068,392.75533333333334,0.025335333333333272
2023-12-18 13:15:00,3.2966666666666664,3.496,3.465333333333333,3.465333333333333,400.4986666666667,0.06597866666666664
2023-12-18 13:30:00,2.913333333333333,3.1159999999999997,3.0886666666666662,3.0886666666666662,394.708,0.11748
2023-12-18 13:45:00,2.3,2.508,2.5613333333333332,2.5613333333333332,400.364,0.12928733333333328
2023-12-18 14:00:00,2.3,2.28,2.26,2.26,402.11466666666666,0.12044666666666665
2023-12-18 14:15:00,2.3,2.508,2.4859999999999998,2.4859999999999998,397.334,0.11362333333333327
2023-12-18 14:30:00,2.3,2.28,2.26,2.3353333333333333,394.50600000000003,0.10852066666666664
2023-12-18 14:45:00,2.3,2.432,2.5613333333333332,2.5613333333333332,398.41133333333323,0.10454533333333327
2023-12-18 15:00:00,2.3,2.28,2.26,2.26,402.5186666666667,0.10098533333333327
2023-12-18 15:15:00,2.3,2.28,2.26,2.26,398.748,0.09944266666666664
2023-12-18 15:30:00,2.3,2.28,2.26,2.26,401.3066666666667,0.09677266666666665
2023-12-18 15:45:00,2.3,2.356,2.3353333333333333,2.3353333333333333,396.1893333333333,0.09291600000000001
2023-12-18 16:00:00,2.3,2.356,2.3353333333333333,2.3353333333333333,396.59333333333336,0.08585533333333328
2023-12-18 16:15:00,2.3,2.28,2.26,2.26,396.59333333333336,0.080456
2023-12-18 16:30:00,2.3,2.28,2.26,2.26,396.526,0.07820133333333328
2023-12-18 16:45:00,2.3,2.28,2.26,2.26,392.6206666666667,0.08051533333333327
2023-12-18 17:00:00,2.3,2.28,2.26,2.26,394.304,0.086508
2023-12-18 17:15:00,2.3,2.28,2.26,2.26,394.91,0.092738
2023-12-18 17:30:00,2.3,2.28,2.26,2.26,397.4686666666667,0.096654
2023-12-18 17:45:00,2.3,2.28,2.26,2.26,394.5733333333334,0.09493333333333327
2023-12-18 18:00:00,2.3,2.28,2.26,2.26,399.28666666666663,0.09831533333333328
2023-12-18 18:15:00,2.3,2.28,2.26,2.26,396.526,0.1011039999999999
2023-12-18 18:30:00,2.3,2.28,2.26,2.26,396.59333333333336,0.09398399999999991
2023-12-18 18:45:00,2.3,2.28,2.26,2.26,393.15933333333334,0.08787266666666664
2023-12-18 19:00:00,2.3,2.28,2.26,2.26,384.7426666666666,0.08710133333333328
2023-12-18 19:15:00,2.3,2.28,2.26,2.26,385.14666666666665,0.08247333333333327
2023-12-18 19:30:00,2.3,2.28,2.26,2.26,385.28133333333324,0.07832
2023-12-18 19:45:00,2.3,2.28,2.26,2.26,387.7726666666666,0.07428533333333329
2023-12-18 20:00:00,2.3,2.28,2.26,2.26,384.87733333333335,0.06841133333333327
2023-12-18 20:15:00,2.3,2.28,2.26,2.26,387.7726666666666,0.05968933333333327
2023-12-18 20:30:00,2.3,2.28,2.26,2.26,391.1393333333333,0.056426
2023-12-18 20:45:00,2.3,2.28,2.26,2.26,397.60333333333335,0.05310333333333327
2023-12-18 21:00:00,2.3,2.28,2.26,2.26,398.20933333333335,0.05351866666666664
2023-12-18 21:15:00,2.3,2.28,2.26,2.26,394.304,0.052925333333333276
2023-12-18 21:30:00,2.3,2.356,2.3353333333333333,2.3353333333333333,401.576,0.05078933333333328
2023-12-18 21:45:00,2.3,2.28,2.26,2.26,399.6906666666667,0.05102666666666664
2023-12-18 22:00:00,2.07,2.2039999999999993,2.184666666666666,2.184666666666666,397.738,0.051204666666666634
2023-12-18 22:15:00,1.7633333333333334,2.2039999999999993,2.184666666666666,2.184666666666666,397.94,0.053044
2023-12-18 22:30:00,1.6099999999999999,1.976,1.9586666666666666,1.9586666666666666,398.54600000000005,0.052569333333333274
2023-12-18 22:45:00,1.6099999999999999,2.1279999999999997,2.1093333333333333,2.1093333333333333,400.76800000000003,0.053696666666666636
2023-12-18 23:00:00,1.3033333333333332,1.6719999999999997,1.7326666666666666,1.7326666666666666,404.33666666666664,0.053934
2023-12-18 23:15:00,1.5333333333333332,1.6719999999999997,1.657333333333333,1.657333333333333,406.6933333333333,0.05440866666666664
2023-12-18 23:30:00,1.15,1.2160000000000002,1.2053333333333334,1.2053333333333334,405.4813333333332,0.051976
2023-12-18 23:45:00,1.15,1.14,1.13,1.13,408.3093333333333,0.052391333333333276
2023-12-19 00:00:00,1.15,1.14,1.13,1.13,401.71066666666667,0.051857333333333276
2023-12-19 00:15:00,1.15,1.14,1.13,1.13,401.2393333333333,0.051204666666666634
2023-12-19 00:30:00,1.15,1.14,1.13,1.13,398.142,0.04889066666666664
2023-12-19 00:45:00,1.15,1.14,1.13,1.13,398.4786666666667,0.046339333333333274
2023-12-19 01:00:00,1.15,1.14,1.13,1.13,403.192,0.050433333333333275
2023-12-19 01:15:00,1.15,1.14,1.13,1.13,401.8453333333334,0.05280666666666664
2023-12-19 01:30:00,1.15,1.14,1.13,1.13,400.2966666666666,0.056782
2023-12-19 01:45:00,1.15,1.14,1.13,1.13,401.17199999999997,0.062478
2023-12-19 02:00:00,1.2266666666666668,1.3679999999999999,1.3559999999999999,1.3559999999999999,403.12466666666666,0.071022
2023-12-19 02:15:00,2.1466666666666665,2.28,2.26,2.26,398.344,0.03156533333333327
