timestamp,pm1,pm2.5,pm4,pm10,co2,tvoc
2023-12-18 00:00:00,0.85,0.9807692307692305,0.9807692307692305,0.9807692307692305,407.34076923076924,5.837333846153846
2023-12-18 00:15:00,0.9066666666666668,0.9633333333333333,0.9633333333333333,0.9633333333333333,406.424,5.736463333333334
2023-12-18 00:30:00,0.9633333333333333,1.0766666666666667,1.0766666666666667,1.0766666666666667,403.66333333333336,5.620044000000001
2023-12-18 00:45:00,0.85,0.85,0.85,0.85,408.1073333333333,5.514532666666667
2023-12-18 01:00:00,0.9066666666666668,1.02,1.02,1.02,411.07,5.423026666666667
2023-12-18 01:15:00,0.85,0.9066666666666668,0.9633333333333333,0.9633333333333333,412.01266666666663,5.293813999999999
2023-12-18 01:30:00,0.85,0.85,0.85,0.85,410.53133333333324,5.31058
2023-12-18 01:45:00,0.85,0.85,0.85,0.85,412.41666666666663,5.254895333333334
2023-12-18 02:00:00,0.85,0.85,0.85,0.85,413.3593333333333,5.1646686666666675
2023-12-18 02:15:00,1.53,1.6433333333333329,1.6433333333333329,1.6433333333333329,415.78333333333336,4.278764
2023-12-18 02:30:00,1.7566666666666668,1.7566666666666668,1.7566666666666668,1.7566666666666668,417.332,3.627852666666666
2023-12-18 02:45:00,1.87,2.0966666666666667,2.21,2.21,411.272,3.4871933333333334
2023-12-18 03:00:00,1.8133333333333332,1.983333333333333,1.983333333333333,1.983333333333333,409.656,3.444975333333333
2023-12-18 03:15:00,1.7,1.8133333333333332,1.8133333333333332,1.8133333333333332,409.52133333333325,3.418446
2023-12-18 03:30:00,1.5866666666666667,1.7,1.7,1.7,405.5486666666667,3.4111066666666665
2023-12-18 03:45:00,1.0766666666666667,1.36,1.36,1.36,406.02,3.4193886666666664
2023-12-18 04:00:00,0.9066666666666668,0.9066666666666668,0.9066666666666668,0.9066666666666668,412.6186666666667,3.4385786666666665
2023-12-18 04:15:00,0.85,0.85,0.85,0.85,412.34933333333333,3.4480726666666666
2023-12-18 04:30:00,1.02,1.19,1.19,1.19,415.0426666666666,3.465781333333333
2023-12-18 04:45:00,1.7,1.8133333333333332,1.8133333333333332,1.8133333333333332,416.59133333333324,3.487462666666667
2023-12-18 05:00:00,1.983333333333333,2.21,2.21,2.21,412.68600000000004,3.5238899999999997
2023-12-18 05:15:00,1.87,2.2666666666666666,2.3233333333333333,2.3233333333333333,411.272,3.5803153333333335
2023-12-18 05:30:00,1.7,1.7566666666666668,1.7566666666666668,1.7566666666666668,418.07266666666663,3.597216
2023-12-18 05:45:00,1.7,1.7,1.7,1.7,417.8706666666667,3.5771506666666664
2023-12-18 06:00:00,1.6433333333333329,1.7,1.7,1.7,417.8706666666667,3.564896
2023-12-18 06:15:00,1.7,1.7566666666666668,1.7566666666666668,1.7566666666666668,419.62133333333327,3.5678586666666665
2023-12-18 06:30:00,1.7,1.8133333333333332,1.8133333333333332,1.8133333333333332,419.21733333333333,3.5702826666666665
2023-12-18 06:45:00,1.9266666666666665,2.0966666666666667,2.1533333333333333,2.1533333333333333,446.08333333333337,4.654416666666667
2023-12-18 07:00:00,2.1533333333333333,2.3233333333333333,2.38,2.38,442.98600000000005,5.854162
2023-12-18 07:15:00,,,,,,
2023-12-18 07:30:00,2.55,2.55,2.55,2.55,430.26,0.0
2023-12-18 07:45:00,13.713333333333333,14.506666666666666,14.676666666666666,14.676666666666666,453.62466666666666,0.038649333333333265
2023-12-18 08:00:00,16.77333333333333,17.736666666666668,17.736666666666668,17.736666666666668,464.1286666666667,0.0
2023-12-18 08:15:00,8.386666666666667,8.896666666666668,8.953333333333331,8.953333333333331,450.72933333333333,0.0049153333333332655
2023-12-18 08:30:00,4.533333333333333,4.703333333333333,4.703333333333333,4.703333333333333,441.168,0.006194666666666633
2023-12-18 08:45:00,2.663333333333333,2.833333333333333,2.833333333333333,2.833333333333333,428.846,0.0
2023-12-18 09:00:00,2.1533333333333333,2.2666666666666666,2.38,2.38,427.0953333333334,0.0
2023-12-18 09:15:00,1.7566666666666668,1.8133333333333332,1.8133333333333332,1.8133333333333332,423.7286666666667,0.0
2023-12-18 09:30:00,1.7566666666666668,1.87,1.87,1.87,423.52666666666664,0.0
