timestamp,0,1,2,3,4,5
2023-12-18 00:00:00,1.341,1.333,1.326,1.322,382.7980769230769,0.0
2023-12-18 00:15:00,1.341,1.333,1.326,1.322,380.89,0.0004938666666666358
2023-12-18 00:30:00,1.341,1.333,1.326,1.322,389.90999999999997,0.0
2023-12-18 00:45:00,1.341,1.333,1.326,1.322,390.8666666666666,0.0
2023-12-18 01:00:00,1.341,1.333,1.326,1.322,384.5116666666666,0.0002469333333332716
2023-12-18 01:15:00,1.341,1.333,1.326,1.322,384.5799999999999,0.0013581333333332717
2023-12-18 01:30:00,1.341,1.333,1.326,1.322,383.4866666666666,0.004938666666666636
2023-12-18 01:45:00,1.341,1.333,1.326,1.322,382.0516666666667,0.0
2023-12-18 02:00:00,1.341,1.333,1.326,1.322,379.65999999999997,0.0009877333333332715
2023-12-18 02:15:00,1.4304000000000003,1.5996,1.5912,1.5864,387.7233333333333,0.019137333333333274
2023-12-18 02:30:00,1.7879999999999998,1.9550666666666665,1.9447999999999999,1.9389333333333334,384.9216666666667,0.0344472
2023-12-18 02:45:00,2.682,2.666,2.652,2.644,380.7533333333332,0.0488928
2023-12-18 03:00:00,2.682,2.666,2.652,2.644,391.14,0.0587084
2023-12-18 03:15:00,1.6985999999999999,2.2216666666666667,2.2100000000000004,2.2033333333333336,390.5933333333333,0.0663016
2023-12-18 03:30:00,1.5197999999999998,1.5107333333333333,1.5028000000000001,1.4982666666666666,391.82333333333327,0.07340093333333327
2023-12-18 03:45:00,1.341,1.333,1.326,1.322,394.14666666666665,0.0788952
2023-12-18 04:00:00,1.341,1.333,1.326,1.322,390.5933333333333,0.08543893333333327
2023-12-18 04:15:00,1.341,1.333,1.326,1.322,395.10333333333324,0.09519280000000001
2023-12-18 04:30:00,1.341,1.333,1.326,1.322,391.8916666666666,0.10951493333333329
2023-12-18 04:45:00,1.5197999999999998,1.8661999999999999,1.8564,1.8508,400.57,0.11210773333333328
2023-12-18 05:00:00,2.682,2.666,2.652,2.644,398.5883333333333,0.12408400000000001
2023-12-18 05:15:00,2.682,2.666,2.652,2.644,396.5383333333333,0.13846786666666663
2023-12-18 05:30:00,1.8773999999999997,2.1328,2.1216000000000004,2.1152,393.32666666666665,0.1366776
2023-12-18 05:45:00,1.4304000000000003,1.4218666666666668,1.4144000000000003,1.4101333333333337,394.215,0.12852879999999992
2023-12-18 06:00:00,1.341,1.333,1.326,1.322,395.7183333333333,0.12507173333333338
2023-12-18 06:15:00,1.4304000000000003,2.0439333333333334,2.0332000000000003,2.1152,392.16499999999996,0.11315720000000001
2023-12-18 06:30:00,1.8773999999999997,2.1328,2.2100000000000004,2.2033333333333336,394.215,0.0887108
2023-12-18 06:45:00,2.682,2.666,2.652,2.644,401.18499999999995,0.39484640000000004
2023-12-18 07:00:00,2.682,2.666,2.652,2.644,421.2066666666666,0.6131972
2023-12-18 07:15:00,2.682,2.754866666666667,2.7404000000000006,2.7321333333333335,419.22499999999997,0.4037977333333334
2023-12-18 07:30:00,2.682,2.8437333333333332,2.8288,2.820266666666667,417.5849999999999,0.2693425333333333
2023-12-18 07:45:00,10.996199999999998,11.819266666666667,11.757200000000001,11.721733333333335,422.1633333333333,0.5873926666666668
2023-12-18 08:00:00,18.9528,19.906133333333333,19.8016,19.830000000000002,419.97666666666663,0.6170246666666667
2023-12-18 08:15:00,10.4598,10.575133333333333,10.5196,10.487866666666667,414.09999999999997,0.5232517333333333
2023-12-18 08:30:00,5.185199999999999,5.5986,5.5692,5.5524000000000004,411.16166666666663,0.21014026666666663
2023-12-18 08:45:00,3.5759999999999996,3.5546666666666664,3.536,3.525333333333333,401.0483333333333,0.0711168
2023-12-18 09:00:00,2.682,2.666,2.652,2.644,393.6683333333333,0.041978666666666636
2023-12-18 09:15:00,2.5925999999999996,2.666,2.652,2.644,397.495,0.027965200000000003
2023-12-18 09:30:00,2.682,2.666,2.652,2.644,400.6383333333333,0.018211333333333274
2023-12-18 09:45:00,2.5032,2.666,2.652,2.644,398.315,0.008025333333333272
2023-12-18 10:00:00,2.5925999999999996,2.666,2.652,2.644,396.05999999999995,0.0
2023-12-18 10:15:00,2.682,2.754866666666667,2.7404000000000006,2.7321333333333335,389.09,0.0
2023-12-18 10:30:00,2.682,2.666,2.652,2.644,396.05999999999995,0.0
2023-12-18 10:45:00,3.2184,3.5546666666666664,3.536,3.525333333333333,399.68166666666656,0.0017902666666666357
2023-12-18 11:00:00,4.023,3.9989999999999997,3.978,3.966,397.6316666666666,0.019692933333333273
2023-12-18 11:15:00,4.023,4.2656,4.243200000000001,4.2304,403.3033333333332,0.0218536
2023-12-18 11:30:00,4.380599999999999,4.887666666666666,4.862,4.847333333333333,405.4216666666667,0.016421066666666637
2023-12-18 11:45:00,4.5594,5.0653999999999995,5.0388,5.0236,404.94333333333327,0.001049466666666636
2023-12-18 12:00:00,4.6488000000000005,5.243133333333333,5.2156,5.199866666666667,400.50166666666667,0.0
2023-12-18 12:15:00,4.8276,5.332,5.304,5.288,400.02333333333326,0.0
2023-12-18 12:30:00,5.006399999999999,5.154266666666666,5.127199999999999,5.111733333333333,402.00499999999994,0.0
2023-12-18 12:45:00,5.006399999999999,5.243133333333333,5.2156,5.199866666666667,400.97999999999996,0.0
2023-12-18 13:00:00,4.2912,4.621066666666667,4.5968,4.582933333333334,403.9183333333333,0.012902266666666636
2023-12-18 13:15:00,4.023,4.087866666666667,4.066400000000001,4.054133333333334,398.10999999999996,0.04426279999999991
