Timestamp,PM 1.0,PM 2.5,PM 4.0,PM 10
2023-12-18 00:00:00,1.7935714285714286,1.889142857142857,1.9140000000000004,1.905714285714286
2023-12-18 00:15:00,1.736,1.856,1.848,1.84
2023-12-18 00:30:00,1.705,1.8869333333333334,1.8788,1.9013333333333335
2023-12-18 00:45:00,1.7979999999999998,1.917866666666667,1.9096000000000002,1.9320000000000002
2023-12-18 01:00:00,1.736,1.856,1.848,1.84
2023-12-18 01:15:00,1.581,1.7941333333333331,1.7864,1.7786666666666666
2023-12-18 01:30:00,1.643,1.7941333333333331,1.7864,1.7786666666666666
2023-12-18 01:45:00,1.581,1.7632,1.7864,1.8093333333333332
2023-12-18 02:00:00,1.6740000000000002,1.7941333333333331,1.8172,1.8093333333333332
2023-12-18 02:15:00,2.232,2.4128000000000003,2.4024,2.3920000000000003
2023-12-18 02:30:00,2.821,3.0314666666666668,3.0184,3.005333333333333
2023-12-18 02:45:00,3.162,3.3408,3.4188000000000005,3.4040000000000004
2023-12-18 03:00:00,3.0380000000000003,3.1861333333333333,3.2032000000000003,3.22
2023-12-18 03:15:00,2.6660000000000004,2.845866666666667,2.8336,2.8213333333333335
2023-12-18 03:30:00,2.232,2.3509333333333333,2.3716000000000004,2.3613333333333335
2023-12-18 03:45:00,1.86,1.8869333333333334,1.9096000000000002,1.9013333333333335
2023-12-18 04:00:00,1.612,1.7322666666666666,1.7247999999999999,1.7173333333333332
2023-12-18 04:15:00,1.4880000000000002,1.5157333333333334,1.5092,1.5026666666666666
2023-12-18 04:30:00,1.86,2.010666666666667,2.0328000000000004,2.0240000000000005
2023-12-18 04:45:00,2.697,2.8768000000000002,2.8952,2.974666666666667
2023-12-18 05:00:00,3.224,3.4336,3.4188000000000005,3.4346666666666668
2023-12-18 05:15:00,3.193,3.3717333333333337,3.388,3.4040000000000004
2023-12-18 05:30:00,2.914,3.0624,3.0492,3.066666666666667
2023-12-18 05:45:00,2.604,2.845866666666667,2.8336,2.8213333333333335
2023-12-18 06:00:00,2.294,2.567466666666667,2.5872,2.576
2023-12-18 06:15:00,2.511,2.7840000000000003,2.7720000000000002,2.7600000000000002
2023-12-18 06:30:00,3.007,3.248,3.234,3.22
2023-12-18 06:45:00,3.4410000000000003,3.712,3.696,3.68
2023-12-18 07:00:00,3.751,4.052266666666666,4.065600000000001,4.048000000000001
2023-12-18 07:15:00,3.968,4.299733333333334,4.281200000000001,4.262666666666667
2023-12-18 07:30:00,4.0920000000000005,4.3925333333333345,4.404399999999999,4.416
2023-12-18 07:45:00,17.143,18.126933333333337,18.110400000000002,18.06266666666667
2023-12-18 08:00:00,26.164,27.623466666666666,27.535200000000003,27.416
2023-12-18 08:15:00,15.251999999999999,16.085333333333335,16.016,15.946666666666665
2023-12-18 08:30:00,8.370000000000001,8.846933333333332,8.808799999999998,8.770666666666665
2023-12-18 08:45:00,5.053000000000001,5.2896,5.297600000000001,5.2746666666666675
2023-12-18 09:00:00,3.8129999999999997,3.9904,3.9732,3.956
2023-12-18 09:15:00,3.41,3.6501333333333332,3.6344,3.6186666666666665
2023-12-18 09:30:00,3.2550000000000003,3.5264,3.5112,3.496
2023-12-18 09:45:00,3.317,3.5882666666666667,3.6036,3.588
2023-12-18 10:00:00,3.5650000000000004,3.835733333333334,3.8192000000000004,3.802666666666667
2023-12-18 10:15:00,3.9060000000000006,4.206933333333334,4.1888000000000005,4.1706666666666665
2023-12-18 10:30:00,3.8440000000000007,4.052266666666666,4.0348,4.017333333333333
2023-12-18 10:45:00,4.432999999999999,4.701866666666667,4.6816,4.661333333333333
2023-12-18 11:00:00,5.301,5.629866666666667,5.698,5.704000000000001
2023-12-18 11:15:00,5.952000000000001,6.155733333333334,6.16,6.164000000000001
2023-12-18 11:30:00,6.1690000000000005,6.5888,6.622000000000001,6.6240000000000006
2023-12-18 11:45:00,6.292999999999999,6.712533333333335,6.7143999999999995,6.6853333333333325
2023-12-18 12:00:00,6.603,7.0528,7.0532,7.053333333333334
2023-12-18 12:15:00,6.603,7.021866666666667,7.114800000000001,7.0840000000000005
2023-12-18 12:30:00,6.541,7.021866666666667,7.0224,6.992
2023-12-18 12:45:00,6.757999999999999,7.176533333333334,7.176399999999999,7.145333333333332
2023-12-18 13:00:00,6.757999999999999,7.176533333333334,7.2072,7.176
2023-12-18 13:15:00,5.4559999999999995,5.8464,5.852,5.826666666666666
2023-12-18 13:30:00,4.432999999999999,4.794666666666667,4.8048,4.8146666666666675
2023-12-18 13:45:00,4.216,4.423466666666666,4.4352,4.416
2023-12-18 14:00:00,3.968,4.114133333333334,4.0964,4.078666666666667
2023-12-18 14:15:00,3.9370000000000003,4.021333333333334,4.004,3.9866666666666664
2023-12-18 14:30:00,3.8440000000000007,4.176,4.158,4.140000000000001
2023-12-18 14:45:00,3.8440000000000007,4.083200000000001,4.065600000000001,4.048000000000001
2023-12-18 15:00:00,3.8750000000000004,4.176,4.158,4.140000000000001
2023-12-18 15:15:00,3.6890000000000005,3.866666666666667,3.8500000000000005,3.833333333333334
2023-12-18 15:30:00,3.8129999999999997,3.9594666666666667,3.9732,3.956
2023-12-18 15:45:00,3.782,3.866666666666667,3.9424,3.9253333333333336
2023-12-18 16:00:00,3.72,3.9594666666666667,3.9424,3.9253333333333336
2023-12-18 16:15:00,3.379,3.6192,3.6036,3.588
2023-12-18 16:30:00,3.286,3.4336,3.4496,3.4653333333333336
2023-12-18 16:45:00,3.317,3.4645333333333337,3.4496,3.4653333333333336
2023-12-18 17:00:00,3.503,3.681066666666667,3.6652000000000005,3.6493333333333338
2023-12-18 17:15:00,3.41,3.6501333333333332,3.6344,3.6186666666666665
2023-12-18 17:30:00,3.72,3.8047999999999997,3.7883999999999998,3.772
2023-12-18 17:45:00,3.6270000000000002,3.7738666666666667,3.7576,3.7413333333333334
2023-12-18 18:00:00,3.5650000000000004,3.8047999999999997,3.7883999999999998,3.802666666666667
2023-12-18 18:15:00,3.782,4.052266666666666,4.0348,4.017333333333333
2023-12-18 18:30:00,3.596,3.7738666666666667,3.8192000000000004,3.833333333333334
2023-12-18 18:45:00,3.41,3.6501333333333332,3.696,3.7106666666666666
2023-12-18 19:00:00,3.4720000000000004,3.6192,3.6036,3.6186666666666665
2023-12-18 19:15:00,3.379,3.6192,3.6344,3.6186666666666665
2023-12-18 19:30:00,3.193,3.4645333333333337,3.4496,3.4346666666666668
2023-12-18 19:45:00,3.317,3.5882666666666667,3.5728,3.5573333333333337
2023-12-18 20:00:00,3.224,3.3717333333333337,3.3572,3.3426666666666667
2023-12-18 20:15:00,3.162,3.4336,3.4188000000000005,3.4040000000000004
2023-12-18 20:30:00,3.286,3.4954666666666667,3.5420000000000003,3.526666666666667
2023-12-18 20:45:00,3.286,3.5264,3.5728,3.588
2023-12-18 21:00:00,3.2550000000000003,3.5882666666666667,3.6344,3.6186666666666665
2023-12-18 21:15:00,3.162,3.4026666666666667,3.388,3.4040000000000004
2023-12-18 21:30:00,3.069,3.1861333333333333,3.1724,3.1586666666666665
2023-12-18 21:45:00,2.8830000000000005,3.1861333333333333,3.1724,3.1586666666666665
2023-12-18 22:00:00,2.914,3.1242666666666667,3.1416,3.128
2023-12-18 22:15:00,2.7279999999999998,2.8768000000000002,2.8644000000000003,2.8826666666666667
2023-12-18 22:30:00,2.6350000000000002,2.8149333333333333,2.8028,2.7906666666666666
2023-12-18 22:45:00,2.511,2.6912000000000003,2.6796,2.668
2023-12-18 23:00:00,2.573,2.6912000000000003,2.6796,2.668
2023-12-18 23:15:00,2.418,2.5056000000000003,2.4948,2.4840000000000004
2023-12-18 23:30:00,2.263,2.4128000000000003,2.4024,2.3920000000000003
2023-12-18 23:45:00,2.108,2.2581333333333333,2.2483999999999997,2.2386666666666666
2023-12-19 00:00:00,2.0460000000000003,2.2581333333333333,2.2483999999999997,2.2386666666666666
2023-12-19 00:15:00,2.0460000000000003,2.0725333333333333,2.0636,2.054666666666667
2023-12-19 00:30:00,1.9530000000000003,2.1653333333333338,2.1868000000000003,2.208
2023-12-19 00:45:00,1.86,1.9488,1.9404000000000001,1.9320000000000002
2023-12-19 01:00:00,1.86,1.9488,1.9404000000000001,1.9320000000000002
2023-12-19 01:15:00,1.829,1.9488,1.9404000000000001,1.9320000000000002
2023-12-19 01:30:00,1.984,2.1344,2.1252,2.116
2023-12-19 01:45:00,2.077,2.2272,2.2176,2.208
2023-12-19 02:00:00,2.294,2.3509333333333333,2.3716000000000004,2.3613333333333335
2023-12-19 02:15:00,3.6890000000000005,3.866666666666667,3.9116000000000004,3.8946666666666667
