Timestamp,PM 1.0,PM 2.5,PM 4.0,PM 10
2023-12-18 00:00:00,1.874,1.882,1.886,1.886
2023-12-18 00:15:00,1.874,1.882,1.886,1.886
2023-12-18 00:30:00,1.8115333333333332,1.882,1.886,1.886
2023-12-18 00:45:00,1.874,1.882,1.886,1.886
2023-12-18 01:00:00,1.7490666666666668,1.882,1.886,1.886
2023-12-18 01:15:00,1.874,1.882,1.886,1.886
2023-12-18 01:30:00,1.6866,1.8192666666666664,1.886,1.886
2023-12-18 01:45:00,1.4992,1.8192666666666664,1.823133333333333,1.823133333333333
2023-12-18 02:00:00,1.874,1.882,1.886,1.886
2023-12-18 02:15:00,2.1863333333333332,2.3838666666666666,2.6403999999999996,2.6403999999999996
2023-12-18 02:30:00,2.811,2.8857333333333335,2.8918666666666666,2.8918666666666666
2023-12-18 02:45:00,2.9984,3.2621333333333333,3.269066666666667,3.331933333333333
2023-12-18 03:00:00,2.9359333333333333,3.1366666666666663,3.2062,3.269066666666667
2023-12-18 03:15:00,2.6236,2.823,2.8289999999999997,2.8289999999999997
2023-12-18 03:30:00,1.874,2.0702000000000003,2.2632,2.2632
2023-12-18 03:45:00,1.874,1.882,1.886,1.886
2023-12-18 04:00:00,1.874,1.882,1.886,1.886
2023-12-18 04:15:00,1.5616666666666668,1.8192666666666664,1.823133333333333,1.823133333333333
2023-12-18 04:30:00,1.8115333333333332,1.882,1.886,1.9488666666666667
2023-12-18 04:45:00,2.686066666666667,2.823,2.8289999999999997,2.8289999999999997
2023-12-18 05:00:00,2.811,2.9484666666666666,3.0176,3.143333333333333
2023-12-18 05:15:00,2.9359333333333333,3.1994,3.2062,3.2062
2023-12-18 05:30:00,2.811,2.8857333333333335,2.954733333333333,2.954733333333333
2023-12-18 05:45:00,2.1863333333333332,2.6975333333333333,2.7032666666666665,2.7032666666666665
2023-12-18 06:00:00,2.2488,2.4466,2.5146666666666664,2.5775333333333332
2023-12-18 06:15:00,2.686066666666667,2.7602666666666664,2.766133333333333,2.766133333333333
2023-12-18 06:30:00,2.811,2.8857333333333335,2.8918666666666666,2.8918666666666666
2023-12-18 06:45:00,3.4356666666666666,3.5757999999999996,3.5833999999999997,3.5833999999999997
2023-12-18 07:00:00,3.748,3.889466666666667,4.023466666666667,4.023466666666667
2023-12-18 07:15:00,3.748,3.889466666666667,4.023466666666667,4.023466666666667
2023-12-18 07:30:00,5.059800000000001,5.520533333333333,5.595133333333333,5.595133333333333
2023-12-18 07:45:00,35.168733333333336,37.38906666666666,37.5314,37.5314
2023-12-18 08:00:00,26.360933333333335,28.0418,28.101399999999998,28.101399999999998
2023-12-18 08:15:00,15.241866666666667,16.122466666666664,16.2196,16.2196
2023-12-18 08:30:00,8.433,9.159066666666666,9.178533333333332,9.178533333333332
2023-12-18 08:45:00,4.747466666666667,5.2696,5.280799999999999,5.280799999999999
2023-12-18 09:00:00,3.872933333333334,4.0149333333333335,4.023466666666667,4.023466666666667
2023-12-18 09:15:00,3.498133333333333,3.764,3.772,3.772
2023-12-18 09:30:00,3.248266666666667,3.6385333333333327,3.646266666666666,3.646266666666666
2023-12-18 09:45:00,3.498133333333333,3.764,3.772,3.772
2023-12-18 10:00:00,3.748,3.826733333333333,3.834866666666666,3.834866666666666
2023-12-18 10:15:00,3.748,3.9522,4.023466666666667,4.023466666666667
2023-12-18 10:30:00,3.748,3.9522,4.1492,4.1492
2023-12-18 10:45:00,4.372666666666667,4.705,4.715,4.715
2023-12-18 11:00:00,5.309666666666668,5.708733333333333,5.720866666666666,5.720866666666666
