Timestamp,PM 1.0,PM 2.5,PM 4.0,PM 10
2023-12-18 00:00:00,1.2728571428571427,1.4462142857142857,1.533857142857143,1.6204285714285713
2023-12-18 00:15:00,1.2672,1.7468,1.8292666666666668,1.9104
2023-12-18 00:30:00,1.7423999999999997,1.985,2.3064666666666667,2.3084
2023-12-18 00:45:00,1.3463999999999998,2.2232000000000003,2.3064666666666667,2.388
2023-12-18 01:00:00,1.4256,1.7468,2.1474,2.1492
2023-12-18 01:15:00,1.2672,1.5086,1.7497333333333334,1.7511999999999999
2023-12-18 01:30:00,1.2672,2.0644,2.1474,2.1492
2023-12-18 01:45:00,1.188,1.3498,1.4316,1.4327999999999999
2023-12-18 02:00:00,1.3463999999999998,1.5086,1.5906666666666667,1.6715999999999998
2023-12-18 02:15:00,2.2176,2.382,2.386,2.388
2023-12-18 02:30:00,2.5343999999999998,2.8584,3.022266666666667,3.1044
2023-12-18 02:45:00,2.9304,3.4142,3.4994666666666667,3.5023999999999997
2023-12-18 03:00:00,3.0096,3.4936,3.579,3.582
2023-12-18 03:15:00,2.376,2.6202000000000005,2.7041333333333335,2.8655999999999997
2023-12-18 03:30:00,2.376,2.382,2.386,2.388
2023-12-18 03:45:00,1.9008,2.3026,2.3064666666666667,2.388
2023-12-18 04:00:00,1.2672,1.6674,1.6702,1.6715999999999998
2023-12-18 04:15:00,1.3463999999999998,1.3498,1.4316,1.4327999999999999
2023-12-18 04:30:00,1.8216,2.1438,2.1474,2.1492
2023-12-18 04:45:00,2.376,2.4614000000000003,2.4655333333333336,2.4676
2023-12-18 05:00:00,3.0888,3.4142,3.4994666666666667,3.5023999999999997
2023-12-18 05:15:00,3.4847999999999995,3.5730000000000004,3.579,3.582
2023-12-18 05:30:00,2.6136,3.0172,3.1018000000000003,3.3431999999999995
2023-12-18 05:45:00,2.376,2.382,2.4655333333333336,2.4676
2023-12-18 06:00:00,2.376,2.382,2.386,2.388
2023-12-18 06:15:00,2.4552,2.6202000000000005,2.6246000000000005,2.6268000000000002
2023-12-18 06:30:00,3.0888,3.4142,3.4994666666666667,3.5023999999999997
2023-12-18 06:45:00,3.564,3.5730000000000004,3.579,3.582
2023-12-18 07:00:00,3.7224,3.9699999999999998,3.9766666666666666,4.1392
2023-12-18 07:15:00,3.8808,4.1288,4.1357333333333335,4.1392
2023-12-18 07:30:00,3.7224,4.367,4.374333333333333,4.377999999999999
2023-12-18 07:45:00,27.957599999999996,29.695600000000002,29.74546666666667,29.7704
2023-12-18 08:00:00,27.4824,29.0604,29.1092,29.133599999999998
2023-12-18 08:15:00,15.84,16.7534,16.781533333333336,16.7956
2023-12-18 08:30:00,8.8704,9.4486,9.464466666666667,9.4724
2023-12-18 08:45:00,5.0687999999999995,5.319800000000001,5.328733333333334,5.3332
2023-12-18 09:00:00,3.8016,4.2876,4.2948,4.2984
2023-12-18 09:15:00,3.564,3.5730000000000004,3.579,3.582
2023-12-18 09:30:00,3.564,3.5730000000000004,3.579,3.582
2023-12-18 09:45:00,3.564,3.6524000000000005,3.7380666666666666,3.7411999999999996
2023-12-18 10:00:00,3.564,3.7318000000000002,3.8176000000000005,3.8208
2023-12-18 10:15:00,3.7224,4.6052,4.612933333333333,4.6168
2023-12-18 10:30:00,3.7224,4.2876,4.2948,4.2984
2023-12-18 10:45:00,4.514399999999999,4.9228000000000005,4.931066666666667,4.9352
2023-12-18 11:00:00,5.7024,6.0344,6.044533333333334,6.0496
2023-12-18 11:15:00,5.9399999999999995,6.352,6.442200000000001,6.5272
2023-12-18 11:30:00,6.4152000000000005,7.0666,7.078466666666667,7.0844
2023-12-18 11:45:00,6.5736,7.146000000000001,7.158,7.164
2023-12-18 12:00:00,6.652799999999999,7.146000000000001,7.158,7.2436
2023-12-18 12:15:00,6.969599999999999,7.146000000000001,7.158,7.2436
2023-12-18 12:30:00,6.652799999999999,7.146000000000001,7.158,7.164
2023-12-18 12:45:00,6.969599999999999,7.304800000000001,7.317066666666667,7.3232
2023-12-18 13:00:00,6.732,7.304800000000001,7.3966,7.4028
2023-12-18 13:15:00,5.148,5.955,5.965,5.97
2023-12-18 13:30:00,4.752,4.8434,4.851533333333333,4.8556
2023-12-18 13:45:00,4.5935999999999995,4.764,4.772,4.776
2023-12-18 14:00:00,4.1184,4.6052,4.692466666666666,4.6964
2023-12-18 14:15:00,3.8808,4.6052,4.612933333333333,4.6168
2023-12-18 14:30:00,4.356,4.6846,4.692466666666666,4.6964
2023-12-18 14:45:00,3.6432,4.4464,4.612933333333333,4.6168
2023-12-18 15:00:00,3.8016,4.367,4.453866666666666,4.5371999999999995
2023-12-18 15:15:00,3.7224,4.1288,4.2152666666666665,4.2188
2023-12-18 15:30:00,3.8016,4.2082,4.2152666666666665,4.2188
2023-12-18 15:45:00,3.564,3.8906,3.8971333333333336,3.9004
2023-12-18 16:00:00,3.564,4.1288,4.2152666666666665,4.2188
2023-12-18 16:15:00,3.564,3.8112000000000004,3.8176000000000005,3.8208
2023-12-18 16:30:00,3.564,3.6524000000000005,3.6585333333333336,3.6616
2023-12-18 16:45:00,3.564,3.6524000000000005,3.6585333333333336,3.6616
2023-12-18 17:00:00,3.564,3.5730000000000004,3.579,3.582
2023-12-18 17:15:00,3.6432,3.8112000000000004,3.8971333333333336,3.9004
2023-12-18 17:30:00,3.564,3.6524000000000005,3.6585333333333336,3.7411999999999996
2023-12-18 17:45:00,3.564,3.7318000000000002,3.8176000000000005,3.9799999999999995
2023-12-18 18:00:00,3.6432,4.0494,4.0562000000000005,4.0596
2023-12-18 18:15:00,3.564,3.8906,4.1357333333333335,4.1392
2023-12-18 18:30:00,3.564,3.6524000000000005,3.7380666666666666,3.8208
2023-12-18 18:45:00,3.564,3.8906,3.8971333333333336,3.9799999999999995
2023-12-18 19:00:00,3.564,3.6524000000000005,3.6585333333333336,3.6616
2023-12-18 19:15:00,3.564,3.5730000000000004,3.579,3.582
2023-12-18 19:30:00,3.564,3.5730000000000004,3.579,3.582
2023-12-18 19:45:00,3.564,3.5730000000000004,3.579,3.582
2023-12-18 20:00:00,3.564,3.5730000000000004,3.579,3.582
2023-12-18 20:15:00,3.4847999999999995,3.5730000000000004,3.579,3.582
2023-12-18 20:30:00,3.564,3.5730000000000004,3.579,3.582
2023-12-18 20:45:00,3.564,3.5730000000000004,3.579,3.582
2023-12-18 21:00:00,3.4847999999999995,3.5730000000000004,3.579,3.582
2023-12-18 21:15:00,3.4847999999999995,3.5730000000000004,3.579,3.582
2023-12-18 21:30:00,3.3263999999999996,3.4936,3.4994666666666667,3.5023999999999997
2023-12-18 21:45:00,3.0888,3.4142,3.4199333333333337,3.4228
2023-12-18 22:00:00,2.8512,3.0966000000000005,3.1018000000000003,3.1044
2023-12-18 22:15:00,2.4552,2.8584,2.8632,2.8655999999999997
2023-12-18 22:30:00,2.4552,2.9378,2.9427333333333334,2.9452
2023-12-18 22:45:00,2.5343999999999998,2.8584,2.8632,2.8655999999999997
2023-12-18 23:00:00,2.376,2.4614000000000003,2.4655333333333336,2.4676
2023-12-18 23:15:00,2.376,2.382,2.386,2.388
2023-12-18 23:30:00,2.376,2.382,2.386,2.388
2023-12-18 23:45:00,2.376,2.382,2.386,2.388
2023-12-19 00:00:00,2.376,2.382,2.386,2.388
2023-12-19 00:15:00,2.376,2.382,2.386,2.388
2023-12-19 00:30:00,2.2967999999999997,2.3026,2.3064666666666667,2.3084
2023-12-19 00:45:00,2.2967999999999997,2.382,2.386,2.388
2023-12-19 01:00:00,2.1384,2.382,2.386,2.388
2023-12-19 01:15:00,2.376,2.382,2.386,2.388
2023-12-19 01:30:00,2.376,2.382,2.386,2.388
2023-12-19 01:45:00,2.376,2.382,2.386,2.388
2023-12-19 02:00:00,2.376,2.382,2.386,2.388
2023-12-19 02:15:00,3.564,3.8906,3.9766666666666666,3.9799999999999995
2023-12-19 02:30:00,4.6728,5.161,5.169666666666666,5.1739999999999995
2023-12-19 02:45:00,4.9896,5.7168,5.885466666666667,5.8904
2023-12-19 03:00:00,4.752,4.8434,4.851533333333333,4.8556
2023-12-19 03:15:00,4.752,4.8434,4.851533333333333,4.8556
2023-12-19 03:30:00,4.752,4.9228000000000005,4.931066666666667,4.9352
2023-12-19 03:45:00,4.752,4.764,4.772,4.776
2023-12-19 04:00:00,4.752,4.764,4.772,4.776
2023-12-19 04:15:00,4.831199999999999,5.0022,5.0106,5.0148
2023-12-19 04:30:00,4.752,4.764,4.772,4.776
2023-12-19 04:45:00,4.752,4.764,4.772,4.776
2023-12-19 05:00:00,4.752,5.0816,5.090133333333333,5.094399999999999
2023-12-19 05:15:00,5.148,5.7962,5.805933333333333,5.8107999999999995
2023-12-19 05:30:00,5.3064,5.7962,5.805933333333333,5.8107999999999995
2023-12-19 05:45:00,5.781599999999999,5.955,5.965,5.97
2023-12-19 06:00:00,5.781599999999999,5.955,5.965,5.97
2023-12-19 06:15:00,5.9399999999999995,6.0344,6.044533333333334,6.0496
2023-12-19 06:30:00,5.9399999999999995,6.431400000000001,6.442200000000001,6.4476
2023-12-19 06:45:00,6.1776,6.5902,6.601266666666667,6.6068
2023-12-19 07:00:00,5.6232,5.955,6.044533333333334,6.0496
2023-12-19 07:15:00,4.1184,4.5258,4.692466666666666,4.6964
2023-12-19 07:30:00,3.564,3.5730000000000004,3.579,3.582
2023-12-19 07:45:00,3.456,3.5730000000000004,3.579,3.582
2023-12-19 08:00:00,68.9832,73.445,73.96600000000001,74.02799999999999
2023-12-19 08:15:00,128.69999999999996,136.7268,137.195,137.31
2023-12-19 08:30:00,50.846399999999996,54.150800000000004,54.321266666666666,54.3668
2023-12-19 08:45:00,23.126399999999997,24.772800000000004,24.814400000000003,24.8352
2023-12-19 09:00:00,10.929599999999999,11.354199999999999,11.4528,11.462399999999999
2023-12-19 09:15:00,5.7024,5.8756,5.885466666666667,5.8904
2023-12-19 09:30:00,3.3263999999999996,3.4142,3.4994666666666667,3.5023999999999997
2023-12-19 09:45:00,2.376,2.382,2.386,2.388
2023-12-19 10:00:00,2.2176,2.382,2.386,2.388
2023-12-19 10:15:00,2.2176,2.382,2.386,2.388
2023-12-19 10:30:00,2.376,2.382,2.386,2.388
2023-12-19 10:45:00,2.376,2.382,2.386,2.388
2023-12-19 11:00:00,2.376,2.382,2.386,2.388
2023-12-19 11:15:00,2.376,2.382,2.386,2.388
2023-12-19 11:30:00,2.376,2.382,2.386,2.388
2023-12-19 11:45:00,2.376,2.382,2.386,2.388
2023-12-19 12:00:00,2.376,2.382,2.386,2.388
2023-12-19 12:15:00,2.2176,2.382,2.386,2.388
2023-12-19 12:30:00,1.7423999999999997,1.985,1.9883333333333335,1.99
2023-12-19 12:45:00,1.188,1.6674,1.6702,1.6715999999999998
2023-12-19 13:00:00,1.188,1.3498,1.3520666666666667,1.3532
2023-12-19 13:15:00,1.188,1.191,1.193,1.194
2023-12-19 13:30:00,1.188,1.191,1.193,1.194
2023-12-19 13:45:00,1.188,1.191,1.193,1.194
2023-12-19 14:00:00,1.188,1.191,1.193,1.194
2023-12-19 14:15:00,1.188,1.191,1.193,1.194
2023-12-19 14:30:00,1.188,1.191,1.193,1.194
2023-12-19 14:45:00,1.188,1.191,1.193,1.194
2023-12-19 15:00:00,1.188,1.191,1.193,1.194
2023-12-19 15:15:00,1.188,1.191,1.193,1.194
2023-12-19 15:30:00,1.188,1.191,1.193,1.194
2023-12-19 15:45:00,1.188,1.191,1.193,1.194
2023-12-19 16:00:00,1.188,1.191,1.193,1.194
2023-12-19 16:15:00,1.188,1.191,1.193,1.194
2023-12-19 16:30:00,1.188,1.191,1.193,1.194
2023-12-19 16:45:00,1.188,1.191,1.193,1.194
2023-12-19 17:00:00,1.188,1.191,1.193,1.194
2023-12-19 17:15:00,1.188,1.191,1.193,1.194
2023-12-19 17:30:00,1.188,1.191,1.193,1.194
2023-12-19 17:45:00,1.188,1.191,1.193,1.194
2023-12-19 18:00:00,1.188,1.191,1.193,1.194
2023-12-19 18:15:00,1.188,1.191,1.193,1.194
2023-12-19 18:30:00,1.188,1.191,1.193,1.194
2023-12-19 18:45:00,1.188,1.191,1.193,1.194
2023-12-19 19:00:00,1.188,1.191,1.193,1.194
2023-12-19 19:15:00,1.188,1.191,1.193,1.194
2023-12-19 19:30:00,1.188,1.191,1.193,1.194
2023-12-19 19:45:00,1.188,1.191,1.193,1.194
2023-12-19 20:00:00,1.188,1.191,1.193,1.194
2023-12-19 20:15:00,1.188,1.191,1.193,1.194
2023-12-19 20:30:00,1.188,1.191,1.193,1.194
2023-12-19 20:45:00,1.188,1.191,1.193,1.194
2023-12-19 21:00:00,1.188,1.191,1.193,1.194
2023-12-19 21:15:00,1.188,1.191,1.193,1.194
2023-12-19 21:30:00,1.188,1.191,1.193,1.194
2023-12-19 21:45:00,1.188,1.191,1.193,1.194
2023-12-19 22:00:00,1.188,1.191,1.193,1.194
2023-12-19 22:15:00,1.188,1.191,1.193,1.194
2023-12-19 22:30:00,1.188,1.191,1.193,1.194
2023-12-19 22:45:00,1.188,1.191,1.193,1.194
2023-12-19 23:00:00,1.188,1.191,1.193,1.194
2023-12-19 23:15:00,1.188,1.191,1.193,1.194
2023-12-19 23:30:00,1.188,1.191,1.193,1.194
2023-12-19 23:45:00,1.188,1.191,1.193,1.194
2023-12-20 00:00:00,1.188,1.191,1.193,1.194
2023-12-20 00:15:00,1.188,1.191,1.193,1.194
2023-12-20 00:30:00,1.188,1.191,1.193,1.194
2023-12-20 00:45:00,1.188,1.191,1.193,1.194
2023-12-20 01:00:00,1.188,1.191,1.193,1.194
2023-12-20 01:15:00,1.188,1.191,1.193,1.194
2023-12-20 01:30:00,1.188,1.191,1.193,1.194
2023-12-20 01:45:00,1.1087999999999998,1.1116,1.1134666666666666,1.1143999999999998
2023-12-20 02:00:00,1.188,1.191,1.193,1.194
2023-12-20 02:15:00,1.2672,1.2704000000000004,1.2725333333333337,1.2736000000000003
2023-12-20 02:30:00,1.188,1.3498,1.5111333333333334,1.5124
2023-12-20 02:45:00,1.9008,2.1438,2.1474,2.1492
2023-12-20 03:00:00,2.1384,2.382,2.386,2.388
2023-12-20 03:15:00,2.6136,2.8584,2.8632,2.8655999999999997
2023-12-20 03:30:00,3.564,3.5730000000000004,3.579,3.582
2023-12-20 03:45:00,3.564,3.5730000000000004,3.6585333333333336,3.6616
2023-12-20 04:00:00,3.3263999999999996,3.5730000000000004,3.579,3.582
2023-12-20 04:15:00,2.376,2.5408,2.5450666666666666,2.5471999999999997
2023-12-20 04:30:00,1.5839999999999999,1.7468,1.7497333333333334,1.7511999999999999
2023-12-20 04:45:00,1.188,1.2704000000000004,1.2725333333333337,1.2736000000000003
2023-12-20 05:00:00,1.188,1.191,1.193,1.194
2023-12-20 05:15:00,1.188,1.191,1.193,1.194
2023-12-20 05:30:00,1.188,1.191,1.193,1.194
2023-12-20 05:45:00,1.188,1.191,1.193,1.194
2023-12-20 06:00:00,1.188,1.191,1.193,1.194
2023-12-20 06:15:00,1.188,1.191,1.193,1.194
2023-12-20 06:30:00,1.8216,2.1438,2.1474,2.1492
2023-12-20 06:45:00,2.376,2.382,2.386,2.388
2023-12-20 07:00:00,2.376,2.4614000000000003,2.4655333333333336,2.4676
2023-12-20 07:15:00,3.3263999999999996,3.4936,3.4994666666666667,3.5023999999999997
