Timestamp,PM 1.0,PM 2.5,PM 4.0,PM 10
2023-12-18 00:00:00,1.7607857142857146,1.834,1.84,1.842
2023-12-18 00:15:00,1.826,1.834,1.84,1.842
2023-12-18 00:30:00,1.826,1.834,1.84,1.842
2023-12-18 00:45:00,1.826,1.834,1.84,1.842
2023-12-18 01:00:00,1.826,1.834,1.84,1.842
2023-12-18 01:15:00,1.7042666666666668,1.7728666666666666,1.7786666666666666,1.7806
2023-12-18 01:30:00,1.826,1.834,1.84,1.842
2023-12-18 01:45:00,1.7042666666666668,1.7117333333333333,1.7173333333333334,1.7192
2023-12-18 02:00:00,1.6434000000000002,1.834,1.84,1.842
2023-12-18 02:15:00,2.1912,2.2619333333333334,2.3306666666666667,2.3332
2023-12-18 02:30:00,2.739,2.873266666666667,3.005333333333333,3.0086
2023-12-18 02:45:00,3.1650666666666667,3.6068666666666664,3.6186666666666665,3.6226
2023-12-18 03:00:00,2.739,3.1178,3.189333333333334,3.1928
2023-12-18 03:15:00,2.5564,2.8121333333333336,2.8213333333333335,2.8244000000000002
2023-12-18 03:30:00,1.886866666666667,2.1396666666666664,2.208,2.2104
2023-12-18 03:45:00,1.826,1.834,1.84,1.842
2023-12-18 04:00:00,1.5216666666666667,1.834,1.84,1.842
2023-12-18 04:15:00,1.5216666666666667,1.834,1.84,1.842
2023-12-18 04:30:00,1.826,1.8951333333333336,1.9013333333333335,1.9034000000000002
2023-12-18 04:45:00,2.5564,2.6287333333333334,2.6373333333333333,2.7016
2023-12-18 05:00:00,2.8607333333333336,3.1178,3.128,3.3156000000000003
2023-12-18 05:15:00,2.9216,3.4234666666666667,3.496,3.4998
2023-12-18 05:30:00,2.799866666666667,2.9344,2.9440000000000004,2.9472000000000005
2023-12-18 05:45:00,2.6172666666666666,2.7510000000000003,2.7600000000000002,2.763
2023-12-18 06:00:00,2.130333333333333,2.506466666666667,2.514666666666667,2.5174000000000003
2023-12-18 06:15:00,2.739,2.7510000000000003,2.7600000000000002,2.763
2023-12-18 06:30:00,2.739,2.9344,2.9440000000000004,2.9472000000000005
2023-12-18 06:45:00,3.5302666666666664,3.668,3.68,3.684
2023-12-18 07:00:00,3.591133333333333,3.7291333333333334,3.7413333333333334,3.7454
2023-12-18 07:15:00,3.7128666666666668,4.462733333333333,4.538666666666667,4.5436000000000005
2023-12-18 07:30:00,3.8954666666666666,4.2181999999999995,4.232,4.2366
2023-12-18 07:45:00,17.7122,18.767933333333332,18.829333333333334,18.8498
2023-12-18 08:00:00,27.26826666666667,28.916066666666666,29.010666666666665,29.0422
2023-12-18 08:15:00,14.668866666666666,15.589,15.64,15.657
2023-12-18 08:30:00,7.8518,8.497533333333335,8.525333333333334,8.534600000000001
2023-12-18 08:45:00,5.051933333333333,5.440866666666667,5.458666666666667,5.464600000000001
2023-12-18 09:00:00,3.773733333333334,4.2181999999999995,4.232,4.2366
2023-12-18 09:15:00,3.591133333333333,3.668,3.68,3.684
2023-12-18 09:30:00,3.3476666666666666,3.668,3.68,3.684
2023-12-18 09:45:00,3.4694,3.668,3.68,3.684
2023-12-18 10:00:00,3.652,3.790266666666667,3.802666666666667,3.8068000000000004
2023-12-18 10:15:00,3.8954666666666666,4.279333333333334,4.293333333333334,4.298
2023-12-18 10:30:00,3.652,3.9736666666666665,3.9866666666666664,3.991
2023-12-18 10:45:00,4.808466666666667,5.074066666666667,5.0906666666666665,5.0962000000000005
2023-12-18 11:00:00,5.538866666666666,5.991066666666667,6.010666666666666,6.0172
2023-12-18 11:15:00,6.086666666666667,6.4190000000000005,6.44,6.447
2023-12-18 11:30:00,6.451866666666667,6.785800000000001,6.808000000000001,6.8154
2023-12-18 11:45:00,6.391,6.9692,7.053333333333334,7.061000000000001
2023-12-18 12:00:00,6.756200000000001,7.213733333333333,7.2986666666666675,7.3066
2023-12-18 12:15:00,6.512733333333334,7.213733333333333,7.237333333333333,7.2452
2023-12-18 12:30:00,6.999666666666667,7.336,7.36,7.368
2023-12-18 12:45:00,6.9388,7.336,7.36,7.368
2023-12-18 13:00:00,6.9388,7.336,7.36,7.368
2023-12-18 13:15:00,5.3562666666666665,5.9299333333333335,5.949333333333334,5.9558
2023-12-18 13:30:00,4.565,4.707266666666667,4.722666666666667,4.7278
2023-12-18 13:45:00,4.321533333333334,4.585,4.6000000000000005,4.605
2023-12-18 14:00:00,3.8954666666666666,4.279333333333334,4.293333333333334,4.298
2023-12-18 14:15:00,3.8954666666666666,4.2181999999999995,4.232,4.2366
2023-12-18 14:30:00,3.652,4.034800000000001,4.109333333333334,4.1138
2023-12-18 14:45:00,3.652,3.9736666666666665,4.048000000000001,4.0524000000000004
2023-12-18 15:00:00,3.652,3.9125333333333336,3.9253333333333336,3.9296
2023-12-18 15:15:00,3.7128666666666668,4.157066666666667,4.1706666666666665,4.1752
2023-12-18 15:30:00,3.652,3.8514000000000004,3.9253333333333336,3.9296
2023-12-18 15:45:00,3.652,3.8514000000000004,3.8640000000000003,3.8682000000000003
2023-12-18 16:00:00,3.652,3.7291333333333334,3.7413333333333334,3.7454
2023-12-18 16:15:00,3.652,3.7291333333333334,3.7413333333333334,3.7454
2023-12-18 16:30:00,3.591133333333333,3.668,3.68,3.684
2023-12-18 16:45:00,3.408533333333333,3.668,3.68,3.684
2023-12-18 17:00:00,3.652,3.668,3.68,3.684
2023-12-18 17:15:00,3.652,3.7291333333333334,3.7413333333333334,3.7454
2023-12-18 17:30:00,3.652,3.7291333333333334,3.7413333333333334,3.7454
2023-12-18 17:45:00,3.652,4.034800000000001,4.048000000000001,4.0524000000000004
2023-12-18 18:00:00,3.652,3.790266666666667,3.802666666666667,3.8068000000000004
2023-12-18 18:15:00,3.652,3.790266666666667,3.802666666666667,3.8068000000000004
2023-12-18 18:30:00,3.591133333333333,3.668,3.68,3.684
2023-12-18 18:45:00,3.591133333333333,3.668,3.68,3.684
